"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"NO9024853","2007","Norway","NO","Married or living with partner","1","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,1,2,2,NA,NA,NA,84,4,4,4,1,35,NA,35
"NO9024854","2007","Norway","NO","Widowed and not living with partner","5 or more children","A village/small town","65+","Primary education (ISCED 1)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,1,2,1,1,NA,NA,NA,96,NA,NA,NA,NA,35,NA,35
"NO9024855","2007","Norway","NO","Married or living with partner","2","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,4,NA,2.75,2,2,1,1,2,NA,NA,NA,88,NA,NA,NA,NA,40,NA,40
"NO9024856","2007","Norway","NO","Married or living with partner","2","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,1,1,2,NA,NA,NA,88,4,2,5,2,37,NA,37
"NO9024857","2007","Norway","NO","Married or living with partner","3","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,2,2,2,NA,NA,NA,80,4,4,4,1,37,NA,37
"NO9024858","2007","Norway","NO","Married or living with partner","2","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,NA,1.75,3,2,2,2,3,NA,NA,NA,72,4,4,5,1,37,NA,37
"NO9024859","2007","Norway","NO","Widowed and not living with partner","2","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,3,1,1,NA,NA,NA,84,NA,NA,NA,NA,40,NA,40
"NO9024860","2007","Norway","NO","Married or living with partner","1","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,2,2,2,2,2,NA,NA,NA,80,5,NA,NA,1,37,NA,37
"NO9024861","2007","Norway","NO","Separated or divorced and not living with partner","2","A village/small town","25-34","Lower secondary education (ISCED 2)","Female","Student",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,3,3,3,3,3,3,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
"NO9024862","2007","Norway","NO","Married or living with partner","1","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,NA,1.75,1,1,3,3,1,NA,NA,NA,84,4,4,5,1,37,NA,37
"NO9024863","2007","Norway","NO","Married or living with partner","2","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,NA,2.75,3,2,3,5,3,NA,NA,NA,56,3,1,3,2,40,NA,40
"NO9024864","2007","Norway","NO","Married or living with partner","2","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,4,1,1,NA,NA,NA,80,NA,NA,NA,NA,37,NA,37
"NO9024865","2007","Norway","NO","Married or living with partner","2","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Female","Homemaker",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,NA,2.25,3,3,1,1,2,NA,NA,NA,80,NA,NA,NA,NA,37,NA,37
"NO9024866","2007","Norway","NO","Widowed and not living with partner","3","A village/small town","65+","Upper secondary education (ISCED 3)","Female","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,NA,1.75,2,2,6,2,4,NA,NA,NA,56,NA,NA,NA,NA,37,NA,37
"NO9024867","2007","Norway","NO","Married or living with partner","3","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,2,1,1,1,NA,NA,NA,96,3,3,4,1,37,NA,37
"NO9024868","2007","Norway","NO","Married or living with partner","1","A village/small town","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,37,NA,37
"NO9024869","2007","Norway","NO","Widowed and not living with partner","3","A village/small town","65+","Upper secondary education (ISCED 3)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,4,1,2,NA,NA,NA,76,NA,NA,NA,NA,37,NA,37
"NO9024870","2007","Norway","NO","Married or living with partner","3","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,NA,2.5,3,2,2,3,3,NA,NA,NA,68,4,5,3,1,20,NA,20
"NO9024871","2007","Norway","NO","Separated or divorced and not living with partner","2","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Student",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,1.5,4,4,4,4,2,NA,NA,NA,48,NA,NA,NA,NA,30,NA,30
"NO9024872","2007","Norway","NO","Married or living with partner","1","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,1,4,1,1,NA,NA,NA,88,4,5,5,1,37,NA,37
"NO9024873","2007","Norway","NO","Married or living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,NA,1.75,3,2,2,3,3,NA,NA,NA,68,4,4,5,1,37,NA,37
"NO9024874","2007","Norway","NO","Married or living with partner","3","A village/small town","65+","Tertiary education - first level (ISCED 5)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,4,NA,3,4,2,6,4,3,NA,NA,NA,44,NA,NA,NA,NA,15,NA,15
"NO9024875","2007","Norway","NO","Separated or divorced and not living with partner","2","A village/small town","65+","Tertiary education - first level (ISCED 5)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,NA,2.25,5,5,3,5,3,NA,NA,NA,36,NA,NA,NA,NA,37,NA,37
"NO9024876","2007","Norway","NO","Married or living with partner","4","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,37,NA,37
"NO9024877","2007","Norway","NO","Married or living with partner","2","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,3,3,2,NA,NA,NA,72,3,5,5,1,34,NA,34
"NO9024878","2007","Norway","NO","Married or living with partner","2","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,3,2,2,NA,NA,NA,76,NA,NA,NA,NA,70,NA,70
"NO9024879","2007","Norway","NO","Married or living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,3,4,3,2,NA,NA,NA,60,2,5,5,2,30,NA,30
"NO9024880","2007","Norway","NO","Married or living with partner","2","A village/small town","50-64","Lower secondary education (ISCED 2)","Male","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,1,1,2,2,NA,NA,NA,88,NA,NA,NA,NA,37,NA,37
"NO9024881","2007","Norway","NO","Married or living with partner","2","A village/small town","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,1,2,2,NA,NA,NA,84,5,5,5,1,37,NA,37
"NO9024882","2007","Norway","NO","Married or living with partner","2","A village/small town","65+","Tertiary education - advanced level (ISCED 6)","Male","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,2,3,3,2,NA,NA,NA,68,NA,NA,NA,NA,37,NA,37
"NO9024883","2007","Norway","NO","Widowed and not living with partner","4","A village/small town","65+","Tertiary education - first level (ISCED 5)","Female","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,3,2,3,1,1,NA,NA,NA,80,NA,NA,NA,NA,70,NA,70
"NO9024884","2007","Norway","NO","Separated or divorced and not living with partner","3","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,4,NA,NA,3,1,2,1,2,NA,NA,NA,84,NA,NA,NA,NA,40,NA,40
"NO9024885","2007","Norway","NO","Married or living with partner","4","A village/small town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,NA,3,3,3,4,4,2,NA,NA,NA,56,1,2,5,2,20,NA,20
"NO9024886","2007","Norway","NO","Widowed and not living with partner","1","A village/small town","65+","Tertiary education - first level (ISCED 5)","Female","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,NA,2.5,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,37,NA,37
"NO9024887","2007","Norway","NO","Never married and not living with partner","1","A village/small town","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,3,2,2,NA,NA,NA,76,4,4,4,1,35,NA,35
"NO9024888","2007","Norway","NO","Married or living with partner","4","A village/small town","65+","Upper secondary education (ISCED 3)","Male","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,2,2,2,NA,NA,NA,80,NA,NA,NA,NA,37,NA,37
"NO9024889","2007","Norway","NO","Married or living with partner","4","A village/small town","65+","Tertiary education - first level (ISCED 5)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,1,1,1,1,1,NA,NA,NA,100,NA,NA,NA,NA,37,NA,37
"NO9024890","2007","Norway","NO","Married or living with partner","0","A village/small town","18-24","Tertiary education - first level (ISCED 5)","Male","Student",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,1,1,1,1,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA
"NO9024891","2007","Norway","NO","Separated or divorced and not living with partner","5 or more children","A village/small town","35-49","No education completed (ISCED 0)","Female","Other",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,NA,3,3,3,3,3,2,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"NO9024892","2007","Norway","NO","Married or living with partner","3","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,2,4,1,NA,NA,NA,76,4,4,4,1,37,NA,37
"NO9024893","2007","Norway","NO","Married or living with partner","2","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,1,1,2,1,NA,NA,NA,92,4,4,4,1,31,NA,31
"NO9024894","2007","Norway","NO","Married or living with partner","2","A medium to large town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Unable to work - disability/illness",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,3,1,1,1,3,NA,NA,NA,84,NA,NA,NA,NA,37,NA,37
"NO9024895","2007","Norway","NO","Married or living with partner","3","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,5,NA,1.75,3,3,4,4,3,NA,NA,NA,52,3,3,4,1,37,NA,37
"NO9024896","2007","Norway","NO","Married or living with partner","3","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,3,3,4,3,NA,NA,NA,60,4,4,4,1,40,NA,40
"NO9024897","2007","Norway","NO","Married or living with partner","3","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,2,2,1,5,2,NA,NA,NA,72,4,4,5,1,37,NA,37
"NO9024898","2007","Norway","NO","Married or living with partner","3","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,2,2,2,3,4,2,NA,NA,NA,68,4,4,2,2,35,NA,35
"NO9024899","2007","Norway","NO","Married or living with partner","3","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,2,2,2,5,2,NA,NA,NA,68,4,4,4,1,30,NA,30
"NO9024900","2007","Norway","NO","Married or living with partner","3","A medium to large town","65+","Upper secondary education (ISCED 3)","Male","Retired",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,5,5,5,NA,NA,NA,44,NA,NA,NA,NA,40,NA,40
"NO9024901","2007","Norway","NO","Married or living with partner","3","A medium to large town","65+","Upper secondary education (ISCED 3)","Female","Retired",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,5,2,2,2,2,NA,NA,NA,68,NA,NA,NA,NA,48,NA,48
"NO9024902","2007","Norway","NO","Separated or divorced and not living with partner","3","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,NA,1.25,2,2,2,2,2,NA,NA,NA,80,4,4,4,1,19,8,27
"NO9024903","2007","Norway","NO","Married or living with partner","3","A medium to large town","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,NA,1.75,2,2,2,2,2,NA,NA,NA,80,3,3,4,1,42,4,46
"NO9024904","2007","Norway","NO","Widowed and not living with partner","0","A city or city suburb","65+","Lower secondary education (ISCED 2)","Female","Retired",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,3,2,2,NA,NA,NA,76,NA,NA,NA,NA,37,NA,37
"NO9024905","2007","Norway","NO","Married or living with partner","3","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Female","Other",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,6,NA,NA,NA,24,NA,NA,NA,NA,42,NA,42
"NO9024906","2007","Norway","NO","Widowed and not living with partner","0","A city or city suburb","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,5,6,2,NA,NA,NA,52,NA,NA,NA,NA,42,NA,42
"NO9024907","2007","Norway","NO","Married or living with partner","2","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,2,2,3,5,2,NA,NA,NA,64,2,3,4,2,38,NA,38
"NO9024908","2007","Norway","NO","Married or living with partner","3","A city or city suburb","65+","Upper secondary education (ISCED 3)","Male","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,5,5,2,NA,NA,NA,56,NA,NA,NA,NA,40,NA,40
"NO9024909","2007","Norway","NO","Widowed and not living with partner","2","A city or city suburb","65+","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Retired",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,1,2,5,2,1,NA,NA,NA,76,NA,NA,NA,NA,60,NA,60
"NO9024910","2007","Norway","NO","Married or living with partner","2","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,5,NA,1.75,3,3,4,5,2,NA,NA,NA,52,1,1,4,2,45,NA,45
"NO9024911","2007","Norway","NO","Never married and not living with partner","0","A city or city suburb","18-24","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,1,2,1,2,1,NA,NA,NA,92,2,1,5,2,70,NA,70
"NO9024912","2007","Norway","NO","Never married and not living with partner","0","A city or city suburb","25-34","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,2,NA,2,2,4,4,5,2,NA,NA,NA,52,2,4,5,2,45,NA,45
"NO9024913","2007","Norway","NO","Married or living with partner","1","A city or city suburb","50-64","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,NA,1.25,2,2,5,3,2,NA,NA,NA,64,5,1,5,2,50,NA,50
"NO9024914","2007","Norway","NO","Separated or divorced and not living with partner","2","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,NA,2.25,3,2,4,5,3,NA,NA,NA,52,4,3,3,1,40,NA,40
"NO9024915","2007","Norway","NO","Married or living with partner","1","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Female","Unable to work - disability/illness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,NA,4.25,6,6,6,6,6,NA,NA,NA,0,NA,NA,NA,NA,37,NA,37
"NO9024916","2007","Norway","NO","Married or living with partner","0","A city or city suburb","65+","Tertiary education - first level (ISCED 5)","Male","Retired",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,1,1,1,2,2,NA,NA,NA,92,NA,NA,NA,NA,37,NA,37
"NO9024917","2007","Norway","NO","Married or living with partner","0","A city or city suburb","25-34","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,NA,2,2,3,2,2,4,NA,NA,NA,68,1,1,2,3,55,NA,55
"NO9024918","2007","Norway","NO","Married or living with partner","3","The open countryside","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,1.25,2,2,2,2,2,NA,NA,NA,80,4,5,5,1,36,NA,36
"NO9024919","2007","Norway","NO","Married or living with partner","1","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Retired",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,4,NA,2,2,3,6,3,4,NA,NA,NA,48,NA,NA,NA,NA,20,NA,20
"NO9024920","2007","Norway","NO","Married or living with partner","3","The open countryside","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,1,2,2,3,5,2,NA,NA,NA,64,3,3,4,1,33,NA,33
"NO9024921","2007","Norway","NO","Never married and not living with partner","0","The open countryside","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,1.5,2,1,2,2,3,NA,NA,NA,80,4,2,5,2,32,NA,32
"NO9024922","2007","Norway","NO","Separated or divorced and not living with partner","2","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,1.75,2,3,4,2,3,NA,NA,NA,64,3,4,5,1,33,NA,33
"NO9024923","2007","Norway","NO","Married or living with partner","3","The open countryside","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,4,NA,2,2,2,2,2,3,NA,NA,NA,76,4,4,5,1,33,10,43
"NO9024924","2007","Norway","NO","Married or living with partner","4","The open countryside","65+","Lower secondary education (ISCED 2)","Female","Retired",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,1.5,2,2,4,3,4,NA,NA,NA,60,NA,NA,NA,NA,32,NA,32
"NO9024925","2007","Norway","NO","Widowed and not living with partner","0","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,5,NA,2.25,3,3,3,4,4,NA,NA,NA,52,NA,NA,NA,NA,48,NA,48
"NO9024926","2007","Norway","NO","Widowed and not living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Retired",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,NA,1.5,2,1,3,2,1,NA,NA,NA,84,NA,NA,NA,NA,48,NA,48
"NO9024927","2007","Norway","NO","Widowed and not living with partner","3","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,1.75,1,1,2,1,2,NA,NA,NA,92,NA,NA,NA,NA,40,NA,40
"NO9024928","2007","Norway","NO","Widowed and not living with partner","2","The open countryside","65+","Upper secondary education (ISCED 3)","Female","Retired",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,NA,2.5,2,2,4,4,3,NA,NA,NA,60,NA,NA,NA,NA,48,NA,48
"NO9024929","2007","Norway","NO","Separated or divorced and not living with partner","2","The open countryside","50-64","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,NA,2,3,3,5,5,4,NA,NA,NA,40,2,2,3,2,10,NA,10
"NO9024930","2007","Norway","NO","Married or living with partner","3","The open countryside","50-64","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,1.75,3,2,4,3,2,NA,NA,NA,64,3,4,5,1,35,NA,35
"NO9024931","2007","Norway","NO","Separated or divorced and not living with partner","3","The open countryside","65+","Primary education (ISCED 1)","Male","Retired",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,3,2,2,3,1,2,NA,NA,NA,80,NA,NA,NA,NA,38,NA,38
"NO9024932","2007","Norway","NO","Never married and not living with partner","1","The open countryside","35-49","Lower secondary education (ISCED 2)","Female","Unable to work - disability/illness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,4,NA,3,5,3,6,2,5,NA,NA,NA,36,NA,NA,NA,NA,37,NA,37
