"Participant ID","Country name","Gender","Age","relationship_status","Freedom.of.Choice","Satisfaction-with-life"
368071112,"Iraq",0,28,"single",8,5
368071113,"Iraq",0,19,"single",6,3
368071114,"Iraq",0,25,"married",9,5
368071115,"Iraq",1,39,"married",7,5
368071116,"Iraq",0,35,"married",6,5
368071117,"Iraq",0,65,"married",10,3
368071118,"Iraq",0,30,"single",5,1
368071119,"Iraq",0,29,"married",7,5
368071120,"Iraq",0,36,"married",5,5
368071121,"Iraq",0,36,"married",4,5
368071122,"Iraq",0,21,"married",10,10
368071123,"Iraq",1,60,"married",7,3
368071124,"Iraq",1,35,"divorced",8,3
368071125,"Iraq",1,38,"married",5,5
368071126,"Iraq",1,18,"single",6,3
368071127,"Iraq",1,30,"married",8,4
368071128,"Iraq",1,30,"married",6,5
368071129,"Iraq",1,40,"single",6,3
368071130,"Iraq",1,36,"separated",5,1
368071131,"Iraq",0,41,"married",5,5
368071132,"Iraq",0,50,"married",5,5
368071133,"Iraq",0,23,"married",6,3
368071134,"Iraq",0,53,"single",6,3
368071135,"Iraq",0,33,"married",6,3
368071136,"Iraq",1,33,"married",7,4
368071137,"Iraq",0,36,"married",8,4
368071138,"Iraq",1,58,"married",6,4
368071139,"Iraq",1,65,"married",10,4
368071140,"Iraq",0,35,"married",6,3
368071141,"Iraq",0,55,"married",6,3
368071142,"Iraq",0,44,"married",5,5
368071143,"Iraq",0,44,"married",10,4
368071144,"Iraq",0,24,"single",5,2
368071145,"Iraq",0,45,"married",1,1
368071146,"Iraq",1,29,"married",10,2
368071147,"Iraq",1,54,"married",8,3
368071148,"Iraq",0,34,"married",6,2
368071149,"Iraq",0,26,"married",6,3
368071150,"Iraq",0,30,"single",8,4
368071151,"Iraq",1,34,"married",5,7
368071152,"Iraq",0,20,"single",2,2
368071153,"Iraq",0,26,"married",4,3
368071154,"Iraq",0,26,"single",6,5
368071155,"Iraq",0,35,"married",9,1
368071156,"Iraq",1,44,"married",5,3
368071157,"Iraq",0,42,"married",8,3
368071158,"Iraq",1,49,"married",3,3
368071159,"Iraq",1,37,"married",6,5
368071160,"Iraq",0,48,"married",7,1
368071161,"Iraq",1,52,"widowed",8,3
368071162,"Iraq",0,33,"married",9,5
368071163,"Iraq",0,47,"single",10,2
368071164,"Iraq",0,26,"single",7,5
368071165,"Iraq",0,28,"single",6,3
368071166,"Iraq",0,55,"married",10,4
368071167,"Iraq",0,49,"married",7,5
368071168,"Iraq",1,27,"married",6,4
368071169,"Iraq",0,29,"divorced",7,5
368071170,"Iraq",0,28,"single",6,1
368071171,"Iraq",1,20,"single",10,5
368071172,"Iraq",0,24,"single",8,2
368071173,"Iraq",0,48,"married",4,5
368071174,"Iraq",0,46,"married",8,4
368071175,"Iraq",0,22,"single",5,3
368071176,"Iraq",0,47,"married",10,4
368071177,"Iraq",0,26,"single",7,3
368071178,"Iraq",1,33,"married",7,3
368071179,"Iraq",1,29,"divorced",8,3
368071180,"Iraq",0,53,"married",9,9
368071181,"Iraq",1,28,"married",10,9
368071182,"Iraq",0,30,"married",10,6
368071183,"Iraq",1,47,"married",10,2
368071184,"Iraq",0,23,"single",4,5
368071185,"Iraq",0,44,"single",7,1
368071186,"Iraq",0,46,"married",7,7
368071187,"Iraq",0,28,"married",5,4
368071188,"Iraq",0,33,"married",5,10
368071189,"Iraq",1,38,"married",5,5
368071190,"Iraq",1,21,"single",8,5
368071191,"Iraq",1,44,"married",7,2
368071192,"Iraq",0,31,"married",8,8
368071193,"Iraq",0,30,"married",7,7
368071194,"Iraq",0,23,"single",4,5
368071195,"Iraq",0,23,"single",6,5
368071196,"Iraq",1,45,"married",7,8
368071197,"Iraq",0,23,"single",9,9
368071198,"Iraq",0,19,"single",5,3
368071199,"Iraq",0,46,"married",8,8
368071200,"Iraq",1,22,"single",7,5
392070001,"Japan",0,70,"married",8,7
392070002,"Japan",0,86,"married",7,8
392070003,"Japan",0,70,"married",6,7
392070004,"Japan",1,80,"widowed",2,1
392070005,"Japan",1,31,"married",8,9
392070006,"Japan",1,56,"married",5,5
392070007,"Japan",1,68,"married",4,6
392070008,"Japan",0,43,"married",5,8
392070009,"Japan",0,28,"single",5,4
392070010,"Japan",0,59,"married",7,8
392070011,"Japan",1,24,"single",7,8
392070012,"Japan",1,66,"married",5,7
392070013,"Japan",0,36,"single",5,5
392070014,"Japan",1,39,"married",6,5
392070015,"Japan",0,56,"married",8,8
392070016,"Japan",1,80,"divorced",5,5
392070017,"Japan",1,76,"married",5,5
392070018,"Japan",0,72,"married",7,7
392070019,"Japan",1,36,"married",6,8
392070020,"Japan",1,68,"divorced",8,9
392070021,"Japan",1,74,"widowed",NA,NA
392070022,"Japan",0,80,"married",6,8
392070023,"Japan",1,33,"married",8,8
392070024,"Japan",1,43,"married",8,9
392070025,"Japan",1,46,"married",3,5
392070026,"Japan",1,78,"widowed",6,5
392070027,"Japan",0,40,"divorced",7,6
392070028,"Japan",1,24,"single",7,8
392070029,"Japan",1,25,"single",7,6
392070030,"Japan",0,27,"single",3,4
392070031,"Japan",0,36,"married",6,5
392070032,"Japan",0,63,"married",7,8
392070033,"Japan",1,53,"married",7,8
392070034,"Japan",0,53,"married",7,NA
392070035,"Japan",0,35,"single",8,8
392070036,"Japan",1,80,"married",4,7
392070037,"Japan",0,69,"married",6,7
392070038,"Japan",0,43,"married",3,4
392070039,"Japan",0,23,"single",7,8
392070040,"Japan",0,65,"married",5,5
392070041,"Japan",1,76,"widowed",8,8
392070042,"Japan",1,81,"widowed",6,7
392070043,"Japan",0,25,"single",5,7
392070044,"Japan",1,42,"married",4,6
392070045,"Japan",1,43,"married",7,6
392070046,"Japan",1,78,"married",6,7
392070047,"Japan",0,64,"married",4,5
392070048,"Japan",0,48,"married",9,8
392070049,"Japan",0,23,"single",6,6
392070050,"Japan",1,49,"single",5,6
392070051,"Japan",1,36,"married",8,8
392070052,"Japan",1,41,"married",8,8
392070053,"Japan",0,57,"married",7,7
392070054,"Japan",0,55,"married",NA,3
392070055,"Japan",0,32,"married",8,7
392070056,"Japan",1,61,"married",5,7
392070057,"Japan",1,60,"married",7,7
392070058,"Japan",1,57,"married",5,8
392070059,"Japan",1,58,"married",8,8
392070060,"Japan",0,34,"single",4,3
392070061,"Japan",1,64,"married",3,5
392070062,"Japan",1,63,"widowed",2,7
392070063,"Japan",1,60,"widowed",5,5
392070064,"Japan",0,82,"married",6,6
392070065,"Japan",1,56,"married",4,4
392070066,"Japan",1,30,"married",9,7
392070067,"Japan",1,79,"married",6,8
392070068,"Japan",0,52,"married",8,7
392070069,"Japan",1,54,"married",5,5
392070070,"Japan",1,75,"married",6,8
392070071,"Japan",0,74,"married",NA,4
392070072,"Japan",1,24,"single",10,8
392070073,"Japan",0,33,"married",4,5
392070074,"Japan",1,67,"married",3,5
392070075,"Japan",1,42,"married",8,7
392070076,"Japan",0,66,"married",7,8
392070077,"Japan",1,73,"married",4,8
392070078,"Japan",1,61,"living together as married",7,7
392070079,"Japan",0,50,"married",4,3
392070080,"Japan",1,35,"married",8,7
392070081,"Japan",1,37,"married",7,7
392070082,"Japan",0,35,"married",5,10
392070083,"Japan",1,32,"single",5,1
392070084,"Japan",1,58,"married",6,8
392070085,"Japan",0,47,"married",5,7
392070086,"Japan",1,63,"married",7,8
392070087,"Japan",0,81,"married",5,8
392070088,"Japan",0,53,"married",5,3
392070089,"Japan",0,57,"married",3,1
392070090,"Japan",1,88,"widowed",6,6
392070091,"Japan",0,76,"married",4,NA
392070092,"Japan",1,77,"married",1,5
392070093,"Japan",1,77,"widowed",8,7
392070094,"Japan",0,66,"married",6,7
392070095,"Japan",1,57,"married",8,8
392070096,"Japan",1,55,"married",7,8
392070097,"Japan",1,50,"widowed",4,6
392070098,"Japan",0,77,"married",7,7
392070099,"Japan",0,53,"married",8,7
392070100,"Japan",1,62,"married",8,8
392070101,"Japan",0,50,"married",8,8
392070102,"Japan",0,55,"married",5,8
392070103,"Japan",0,55,"single",5,5
392070104,"Japan",0,43,"widowed",3,2
392070105,"Japan",0,45,"married",5,8
392070106,"Japan",0,27,"single",6,6
392070107,"Japan",1,67,"widowed",5,8
392070108,"Japan",0,69,"widowed",3,7
392070109,"Japan",0,57,"married",6,8
392070110,"Japan",1,49,"married",4,3
392070111,"Japan",1,63,"married",5,NA
392070112,"Japan",1,82,"married",1,5
392070113,"Japan",0,49,"married",9,9
392070114,"Japan",1,36,"married",4,4
392070115,"Japan",0,82,"married",7,8
392070116,"Japan",0,25,"single",8,7
392070117,"Japan",1,46,"married",6,8
392070118,"Japan",1,66,NA,7,8
392070119,"Japan",1,28,"single",8,8
392070120,"Japan",0,40,"married",7,7
392070121,"Japan",1,67,"married",8,7
392070122,"Japan",1,19,"single",7,7
392070123,"Japan",0,80,"single",8,10
392070124,"Japan",1,57,"married",8,10
392070125,"Japan",0,54,"married",6,6
392070126,"Japan",0,63,"married",7,10
392070127,"Japan",1,91,"married",5,9
392070128,"Japan",1,56,"divorced",8,7
392070129,"Japan",0,79,"married",10,8
392070130,"Japan",1,23,"married",3,3
392070131,"Japan",0,31,"married",10,7
392070132,"Japan",0,69,"married",6,9
392070133,"Japan",0,67,"married",8,9
392070134,"Japan",0,57,"married",4,6
392070135,"Japan",0,32,"single",6,6
392070136,"Japan",0,41,"married",5,9
392070137,"Japan",1,54,"married",8,8
392070138,"Japan",1,19,"single",8,7
392070139,"Japan",1,53,"married",4,7
392070140,"Japan",1,32,"married",8,9
392070141,"Japan",1,64,"married",8,9
392070142,"Japan",1,48,"married",5,5
392070143,"Japan",0,47,"married",7,9
392070144,"Japan",1,47,"married",5,5
392070145,"Japan",0,38,"married",10,4
392070146,"Japan",1,43,"married",7,7
392070147,"Japan",0,72,"widowed",8,7
392070148,"Japan",1,25,"single",5,7
392070149,"Japan",1,64,"married",7,8
392070150,"Japan",0,65,"single",7,3
392070151,"Japan",1,58,"married",7,8
392070152,"Japan",1,26,"single",8,10
392070153,"Japan",1,57,"married",8,10
392070154,"Japan",1,58,"married",6,7
392070155,"Japan",1,71,"married",9,9
392070156,"Japan",0,48,"married",6,7
392070157,"Japan",1,55,"married",5,5
392070158,"Japan",0,52,"married",6,8
392070159,"Japan",1,80,"widowed",7,6
392070160,"Japan",0,37,"married",8,8
392070161,"Japan",1,73,"divorced",7,3
392070162,"Japan",0,79,"married",3,7
392070163,"Japan",1,32,"married",7,7
392070164,"Japan",0,63,"married",4,7
392070165,"Japan",1,80,"married",NA,NA
392070166,"Japan",0,45,"married",3,7
392070167,"Japan",0,43,"married",5,5
392070168,"Japan",0,80,"married",5,5
392070169,"Japan",1,44,"married",6,8
392070170,"Japan",1,39,"married",8,8
392070171,"Japan",0,35,"married",7,8
392070172,"Japan",0,77,"married",5,7
392070173,"Japan",1,55,"divorced",5,9
392070174,"Japan",1,63,"married",7,8
392070175,"Japan",0,21,"single",10,9
392070176,"Japan",0,42,"divorced",3,4
392070177,"Japan",0,57,"married",8,8
392070178,"Japan",1,59,"divorced",5,9
392070179,"Japan",0,60,"married",8,8
392070180,"Japan",0,49,"married",3,5
392070181,"Japan",0,51,"single",5,6
392070182,"Japan",0,61,"married",5,8
392070183,"Japan",0,81,"married",5,7
392070184,"Japan",0,39,"married",4,6
392070185,"Japan",1,77,"widowed",5,8
392070186,"Japan",1,25,"single",8,8
392070187,"Japan",1,75,"widowed",1,1
392070188,"Japan",1,59,"married",5,8
392070189,"Japan",0,45,"married",6,6
392070190,"Japan",0,81,"married",8,6
392070191,"Japan",0,57,"married",7,7
392070192,"Japan",1,47,"married",8,8
392070193,"Japan",0,72,"married",5,4
392070194,"Japan",0,49,"married",4,4
392070195,"Japan",0,46,"married",7,7
392070196,"Japan",0,44,"married",4,6
392070197,"Japan",0,72,"married",NA,NA
392070198,"Japan",1,43,"married",2,6
392070199,"Japan",0,46,"married",4,8
392070200,"Japan",1,85,"widowed",6,7
392070201,"Japan",0,39,"married",7,7
392070202,"Japan",1,65,NA,NA,7
392070203,"Japan",1,55,"married",6,6
392070204,"Japan",1,31,"married",4,5
392070205,"Japan",0,77,"married",6,4
392070206,"Japan",1,46,"married",5,9
392070207,"Japan",1,37,"married",5,4
392070208,"Japan",0,59,"married",8,9
392070209,"Japan",0,37,"single",7,8
392070210,"Japan",0,66,"married",8,8
392070211,"Japan",1,57,"married",7,6
392070212,"Japan",1,41,"married",6,8
392070213,"Japan",0,71,"married",6,7
392070214,"Japan",1,22,"single",NA,NA
392070215,"Japan",1,81,"single",3,6
392070216,"Japan",0,65,"married",8,8
392070217,"Japan",1,53,"married",NA,6
392070218,"Japan",1,82,"widowed",NA,NA
392070219,"Japan",1,60,"married",4,8
392070220,"Japan",0,72,"married",7,9
392070221,"Japan",1,43,"married",6,6
392070222,"Japan",0,53,"single",6,7
392070223,"Japan",1,54,"living together as married",7,5
392070224,"Japan",1,31,"married",5,9
392070225,"Japan",1,80,"married",NA,6
392070226,"Japan",0,82,"married",8,7
392070227,"Japan",0,70,"married",6,9
392070228,"Japan",1,65,"married",5,8
392070229,"Japan",1,58,"married",5,6
392070230,"Japan",0,80,"married",7,6
392070231,"Japan",1,66,"married",5,6
392070232,"Japan",1,52,"married",6,9
392070233,"Japan",0,46,"married",10,7
392070234,"Japan",0,50,"married",9,8
392070235,"Japan",0,21,"single",NA,7
392070236,"Japan",1,62,"married",8,7
392070237,"Japan",1,54,"married",NA,8
392070238,"Japan",0,64,"married",2,6
392070239,"Japan",1,73,"married",5,8
392070240,"Japan",1,77,"divorced",8,8
392070241,"Japan",0,73,"married",10,10
392070242,"Japan",1,30,"single",5,7
392070243,"Japan",0,81,"married",5,6
392070244,"Japan",0,81,"widowed",5,7
392070245,"Japan",1,64,"married",5,10
392070246,"Japan",1,71,"widowed",4,8
392070247,"Japan",1,27,"married",4,6
392070248,"Japan",0,40,"married",10,10
392070249,"Japan",1,70,"widowed",7,7
392070250,"Japan",0,81,"widowed",4,5
392070251,"Japan",0,47,"married",6,9
392070252,"Japan",1,71,"married",3,5
392070253,"Japan",1,28,"married",3,2
392070254,"Japan",1,63,"married",7,7
392070255,"Japan",1,75,"married",5,10
392070256,"Japan",0,78,"married",3,5
392070257,"Japan",1,53,"married",7,8
392070258,"Japan",0,43,"married",8,9
392070259,"Japan",1,37,"married",4,8
392070260,"Japan",1,47,"married",7,6
392070261,"Japan",1,21,"single",8,9
392070262,"Japan",0,59,"married",8,9
392070263,"Japan",1,34,"married",7,7
392070264,"Japan",1,36,"married",8,9
392070265,"Japan",0,69,"married",5,5
392070266,"Japan",1,64,"married",5,8
392070267,"Japan",0,68,"married",8,9
392070268,"Japan",0,31,"married",6,8
392070269,"Japan",0,76,"divorced",1,9
392070270,"Japan",0,64,"married",8,10
392070271,"Japan",1,55,"married",5,6
392070272,"Japan",1,56,"married",8,5
392070273,"Japan",0,32,"single",4,5
392070274,"Japan",1,63,"married",3,5
392070275,"Japan",1,80,"married",5,7
392070276,"Japan",1,20,"single",7,7
392070277,"Japan",1,58,"married",7,7
392070278,"Japan",1,68,"single",5,7
392070279,"Japan",1,59,"married",7,9
392070280,"Japan",1,67,"widowed",6,6
392070281,"Japan",0,64,"married",4,5
392070282,"Japan",1,77,"widowed",5,8
392070283,"Japan",0,64,"married",6,7
392070284,"Japan",0,44,"married",7,6
392070285,"Japan",1,48,"married",7,8
392070286,"Japan",1,53,"divorced",10,7
392070287,"Japan",1,68,"married",7,8
392070288,"Japan",0,56,"single",5,7
392070289,"Japan",1,39,"married",8,7
392070290,"Japan",0,50,"single",8,8
392070291,"Japan",1,80,"married",5,4
392070292,"Japan",1,74,"married",7,8
392070293,"Japan",0,78,"widowed",6,7
392070294,"Japan",0,76,"married",5,5
392070295,"Japan",0,65,"married",8,8
392070296,"Japan",0,69,"married",5,4
392070297,"Japan",1,38,"married",8,8
392070298,"Japan",0,81,"married",7,7
392070299,"Japan",1,77,"married",8,8
392070300,"Japan",0,56,"married",5,5
392070301,"Japan",0,47,"married",9,8
392070302,"Japan",0,69,"married",NA,6
392070303,"Japan",1,71,"married",7,8
392070304,"Japan",1,46,"married",4,5
392070305,"Japan",1,75,"divorced",4,3
392070306,"Japan",1,38,"married",8,9
392070307,"Japan",1,71,"married",NA,10
392070308,"Japan",1,70,"married",1,1
392070309,"Japan",0,72,"married",3,3
392070310,"Japan",1,64,"married",7,8
392070311,"Japan",0,55,"married",7,8
392070312,"Japan",1,60,"married",5,8
392070313,"Japan",1,86,"widowed",8,8
392070314,"Japan",1,62,"married",7,7
392070315,"Japan",0,73,"married",5,5
392070316,"Japan",0,69,"married",10,8
392070317,"Japan",0,73,"married",5,7
392070318,"Japan",0,34,"married",4,9
392070319,"Japan",1,47,"married",5,8
392070320,"Japan",1,22,"single",7,7
392070321,"Japan",1,81,"married",NA,10
392070322,"Japan",0,74,"married",5,5
392070323,"Japan",1,25,"married",4,6
392070324,"Japan",1,62,"married",6,6
392070325,"Japan",1,60,"married",3,9
392070326,"Japan",0,75,"married",4,6
392070327,"Japan",0,43,"married",7,6
392070328,"Japan",0,43,"single",NA,7
392070329,"Japan",1,49,"married",8,8
392070330,"Japan",0,70,"married",2,1
392070331,"Japan",1,19,"single",8,8
392070332,"Japan",1,31,"single",6,4
392070333,"Japan",1,27,"married",7,8
392070334,"Japan",1,40,NA,6,7
392070335,"Japan",0,45,"single",5,2
392070336,"Japan",1,26,"married",5,8
392070337,"Japan",1,24,"single",7,5
392070338,"Japan",1,50,"single",8,7
392070339,"Japan",0,41,"married",8,8
392070340,"Japan",1,80,"married",7,7
392070341,"Japan",0,60,"married",5,5
392070342,"Japan",1,49,"married",6,6
392070343,"Japan",0,65,"married",5,9
392070344,"Japan",1,41,"married",3,1
392070345,"Japan",0,78,"married",8,8
392070346,"Japan",1,45,"married",8,10
392070347,"Japan",0,71,"single",7,7
392070348,"Japan",1,71,"married",8,9
392070349,"Japan",0,72,"married",5,3
392070350,"Japan",0,20,"single",6,7
392070351,"Japan",0,81,"married",7,8
392070352,"Japan",0,81,"married",7,7
392070353,"Japan",0,70,"married",6,8
392070354,"Japan",1,76,"married",8,9
392070355,"Japan",1,77,"married",5,7
392070356,"Japan",1,49,"married",1,1
392070357,"Japan",1,80,"widowed",8,8
392070358,"Japan",1,49,"married",7,6
392070359,"Japan",0,76,"married",4,7
392070360,"Japan",0,56,"married",5,7
392070361,"Japan",0,76,"married",4,6
392070362,"Japan",0,20,"single",5,6
392070363,"Japan",1,52,"married",5,7
392070364,"Japan",0,74,"married",2,9
392070365,"Japan",0,68,"married",2,6
392070366,"Japan",0,68,"divorced",7,5
392070367,"Japan",0,37,"married",7,7
392070368,"Japan",1,39,"divorced",3,5
392070369,"Japan",0,71,"married",7,7
392070370,"Japan",0,60,"divorced",6,9
392070371,"Japan",0,65,"married",3,2
392070372,"Japan",1,35,"married",7,8
392070373,"Japan",0,78,"married",3,5
392070374,"Japan",0,19,"single",5,5
392070375,"Japan",1,63,"married",7,7
392070376,"Japan",1,25,"single",6,5
392070377,"Japan",1,72,"single",8,8
392070378,"Japan",1,23,"married",3,7
392070379,"Japan",1,30,"married",5,6
392070380,"Japan",1,29,"married",1,8
392070381,"Japan",0,45,"single",6,4
392070382,"Japan",0,69,"married",6,7
392070383,"Japan",1,70,"married",9,9
392070384,"Japan",1,25,"single",7,8
392070385,"Japan",1,80,"widowed",10,10
392070386,"Japan",1,75,"married",NA,NA
392070387,"Japan",0,49,"married",8,10
392070388,"Japan",1,71,"married",6,7
392070389,"Japan",0,41,"married",5,7
392070390,"Japan",1,42,"married",8,4
392070391,"Japan",1,76,"married",3,7
392070392,"Japan",1,69,NA,5,8
392070393,"Japan",0,61,"married",7,8
392070394,"Japan",1,68,"married",5,7
392070395,"Japan",1,76,"divorced",4,4
392070396,"Japan",1,88,"widowed",7,8
392070397,"Japan",0,82,"married",7,8
392070398,"Japan",0,67,"married",6,8
392070399,"Japan",1,34,"married",10,9
392070400,"Japan",1,42,"divorced",7,8
392070401,"Japan",0,70,"married",3,6
392070402,"Japan",1,21,"single",4,4
392070403,"Japan",0,37,"married",10,8
392070404,"Japan",1,58,"married",10,10
392070405,"Japan",1,43,"single",NA,6
392070406,"Japan",0,63,"married",7,8
392070407,"Japan",1,75,"married",6,7
392070408,"Japan",1,81,NA,7,7
392070409,"Japan",1,55,"married",7,9
392070410,"Japan",0,78,"married",7,6
392070411,"Japan",0,70,"married",4,8
392070412,"Japan",1,26,"single",5,7
392070413,"Japan",1,39,"married",7,7
392070414,"Japan",1,56,"married",5,4
392070415,"Japan",1,41,"married",6,6
392070416,"Japan",0,56,"married",2,5
392070417,"Japan",1,81,"divorced",5,5
392070418,"Japan",0,29,"married",8,9
392070419,"Japan",1,82,"widowed",NA,NA
392070420,"Japan",1,44,"married",9,10
392070421,"Japan",1,63,"widowed",5,3
392070422,"Japan",0,61,"married",10,2
392070423,"Japan",0,69,"married",8,7
392070424,"Japan",1,45,"married",6,6
392070425,"Japan",1,52,"divorced",5,7
392070426,"Japan",0,47,"married",10,8
392070427,"Japan",1,33,"married",8,8
392070428,"Japan",0,22,"single",7,8
392070429,"Japan",0,35,"single",NA,NA
392070430,"Japan",1,65,"married",9,8
392070431,"Japan",0,71,"married",4,8
392070432,"Japan",0,61,"married",6,7
392070433,"Japan",0,79,"married",4,4
392070434,"Japan",0,80,"married",5,6
392070435,"Japan",0,58,"married",5,7
392070436,"Japan",1,42,"married",8,8
392070437,"Japan",1,39,"married",5,7
392070438,"Japan",0,39,"married",2,2
392070439,"Japan",1,59,"married",7,6
392070440,"Japan",0,64,"divorced",4,3
392070441,"Japan",1,45,"married",6,6
392070442,"Japan",0,45,"married",8,5
392070443,"Japan",1,58,"married",7,7
392070444,"Japan",0,76,"married",7,7
392070445,"Japan",1,71,"separated",5,6
392070446,"Japan",0,71,"married",8,7
392070447,"Japan",0,80,"married",7,7
392070448,"Japan",1,70,"divorced",5,5
392070449,"Japan",1,46,"married",8,6
392070450,"Japan",0,66,"married",6,8
392070451,"Japan",1,44,"married",5,10
392070452,"Japan",1,71,"married",7,6
392070453,"Japan",0,70,"married",6,7
392070454,"Japan",1,64,"married",5,5
392070455,"Japan",0,82,"widowed",5,6
392070456,"Japan",1,50,"divorced",NA,NA
392070457,"Japan",1,80,"married",5,8
392070458,"Japan",1,71,"widowed",7,9
392070459,"Japan",1,82,"widowed",10,10
392070460,"Japan",1,23,"single",3,3
392070461,"Japan",0,38,"married",5,5
392070462,"Japan",1,59,"married",5,6
392070463,"Japan",1,70,"married",1,6
392070464,"Japan",1,53,"married",8,6
392070465,"Japan",0,40,"married",9,10
392070466,"Japan",1,42,"divorced",6,7
392070467,"Japan",0,70,"married",6,8
392070468,"Japan",1,61,"married",7,8
392070469,"Japan",0,39,"divorced",8,6
392070470,"Japan",0,59,"married",NA,NA
392070471,"Japan",1,40,"married",5,7
392070472,"Japan",0,60,"married",7,8
392070473,"Japan",1,32,"married",4,7
392070474,"Japan",1,22,"single",8,9
392070475,"Japan",0,64,"married",NA,NA
392070476,"Japan",1,81,NA,3,10
392070477,"Japan",1,69,"divorced",6,9
392070478,"Japan",1,73,"widowed",6,7
392070479,"Japan",1,82,"married",1,5
392070480,"Japan",1,42,"married",7,10
392070481,"Japan",1,62,"married",8,9
392070482,"Japan",0,78,"married",8,10
392070483,"Japan",1,81,"widowed",7,6
392070484,"Japan",1,36,"divorced",9,7
392070485,"Japan",0,49,"married",7,7
392070486,"Japan",0,76,"married",7,7
